,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
279,2013.08.06,12:00:00,0.89378,0.89413,0.89017,0.893,11794,0,1
280,2013.08.06,16:00:00,0.89295,0.89359,0.89184,0.89237,4896,0,1
281,2013.08.06,20:00:00,0.89232,0.8929,0.89124,0.89161,2965,0,4
282,2013.08.07,00:00:00,0.89161,0.89211,0.89095,0.89152,4182,0,5
283,2013.08.07,04:00:00,0.89153,0.89284,0.89038,0.89116,6445,0,1
284,2013.08.07,08:00:00,0.89116,0.89141,0.88719,0.8884,11351,0,1
285,2013.08.07,12:00:00,0.88841,0.88872,0.88445,0.88531,12915,0,1
286,2013.08.07,16:00:00,0.88532,0.88616,0.88368,0.88451,5525,0,1
287,2013.08.07,20:00:00,0.88445,0.88456,0.88351,0.88386,3787,0,3
288,2013.08.08,00:00:00,0.88384,0.88531,0.88382,0.88482,5096,0,2
289,2013.08.08,04:00:00,0.88477,0.88547,0.88298,0.88418,6974,0,1
290,2013.08.08,08:00:00,0.88423,0.88515,0.88319,0.88436,6267,0,1
291,2013.08.08,12:00:00,0.88435,0.88859,0.8838,0.88855,12600,0,1
292,2013.08.08,16:00:00,0.88853,0.89181,0.88814,0.89095,6361,0,3
293,2013.08.08,20:00:00,0.89093,0.89112,0.89034,0.8907,3004,0,4
294,2013.08.09,00:00:00,0.8907,0.89127,0.89035,0.89053,3808,0,8
295,2013.08.09,04:00:00,0.89053,0.89249,0.88998,0.89205,5188,0,4
296,2013.08.09,08:00:00,0.89207,0.89386,0.89205,0.89379,6735,0,1
297,2013.08.09,12:00:00,0.89384,0.89635,0.88933,0.89482,12112,0,1
298,2013.08.09,16:00:00,0.89486,0.89757,0.89486,0.89563,5355,0,3
299,2013.08.09,20:00:00,0.89564,0.89663,0.89561,0.89584,1023,0,8
300,2013.08.12,00:00:00,0.89627,0.89843,0.89599,0.89814,5279,0,4
301,2013.08.12,04:00:00,0.89813,0.89823,0.89678,0.89745,4768,0,4
302,2013.08.12,08:00:00,0.89743,0.90007,0.89726,0.89952,6288,0,3
303,2013.08.12,12:00:00,0.89949,0.90116,0.89773,0.89796,8259,0,1
304,2013.08.12,16:00:00,0.89797,0.8985,0.89707,0.89818,4288,0,4
305,2013.08.12,20:00:00,0.89817,0.89858,0.89753,0.89825,2915,0,2
306,2013.08.13,00:00:00,0.89822,0.89929,0.89802,0.89834,4286,0,3
307,2013.08.13,04:00:00,0.89834,0.90035,0.89795,0.89871,7320,0,2
308,2013.08.13,08:00:00,0.89876,0.90155,0.89747,0.90153,9282,0,1
