,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
407,2014.12.26,187.014,187.449,186.982,187.199,89610,41815049000,4
408,2014.12.29,187.27,187.795,187.041,187.143,74849,59929155000,2
409,2014.12.30,187.146,187.223,184.949,185.945,62322,58004131000,1
410,2014.12.31,185.94,186.997,185.69,186.703,36360,32924800000,4
411,2015.01.02,187.143,187.297,184.293,184.594,81062,0,40
412,2015.01.05,183.982,184.395,181.696,182.17,132083,0,43
413,2015.01.06,182.168,182.301,179.117,179.553,149147,0,43
414,2015.01.07,179.552,180.637,179.538,180.137,141506,0,43
415,2015.01.08,180.138,180.922,179.967,180.684,119246,0,43
416,2015.01.09,180.685,180.906,179.452,179.493,120969,0,43
417,2015.01.12,179.552,180.526,179.006,179.491,122890,0,43
418,2015.01.13,179.478,180.072,178.073,178.658,148902,0,43
