,<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
256,2014.05.29,1.81684,1.81857,1.80967,1.81199,37130,0,62
257,2014.05.30,1.81203,1.82173,1.8105,1.81643,36241,0,62
258,2014.06.02,1.81667,1.82643,1.8153,1.82488,35152,0,62
259,2014.06.03,1.82491,1.82985,1.82425,1.82661,36540,0,62
260,2014.06.04,1.82662,1.83482,1.82487,1.83151,38566,0,62
261,2014.06.05,1.8315,1.84028,1.8285,1.83595,46679,0,62
262,2014.06.06,1.83596,1.84096,1.83309,1.83619,37296,0,62
263,2014.06.09,1.83663,1.83857,1.83012,1.83226,31047,0,62
264,2014.06.10,1.83229,1.83395,1.82609,1.82632,37016,0,62
265,2014.06.11,1.82633,1.83018,1.8218,1.82445,37737,0,62
266,2014.06.12,1.82447,1.83799,1.82319,1.83761,43149,0,62
267,2014.06.13,1.83765,1.84469,1.83725,1.841,43749,0,62
268,2014.06.16,1.84277,1.84645,1.84004,1.84112,35240,0,62
269,2014.06.17,1.84116,1.84476,1.83841,1.84173,36954,0,62
270,2014.06.18,1.84178,1.84681,1.839,1.84107,42583,0,62
271,2014.06.19,1.84113,1.84726,1.8385,1.84329,43889,0,62
272,2014.06.20,1.84335,1.84653,1.82829,1.82999,38927,0,62
273,2014.06.23,1.8303,1.83059,1.82397,1.82703,37143,0,62
274,2014.06.24,1.82702,1.82707,1.81903,1.82458,39104,0,62
275,2014.06.25,1.82456,1.82486,1.8191,1.82064,37016,0,62
276,2014.06.26,1.82067,1.82602,1.81787,1.82016,33580,0,62
277,2014.06.27,1.82015,1.82156,1.81406,1.81611,24480,0,62
278,2014.06.30,1.81649,1.82684,1.81555,1.82479,27826,0,62
279,2014.07.01,1.82482,1.82915,1.82249,1.82327,23474,0,62
280,2014.07.02,1.82327,1.8313,1.82287,1.83005,24354,0,62
281,2014.07.03,1.83006,1.8312,1.82072,1.82469,28253,0,62
282,2014.07.04,1.82471,1.82841,1.82127,1.82686,17787,0,62
283,2014.07.07,1.82706,1.83028,1.81908,1.83003,21295,0,62
284,2014.07.08,1.83005,1.83173,1.82386,1.82836,24136,0,62
285,2014.07.09,1.82838,1.83054,1.82279,1.82712,25463,0,62
286,2014.07.10,1.82708,1.82846,1.82355,1.82405,24364,0,62
287,2014.07.11,1.82404,1.83843,1.82046,1.83536,25177,0,62
288,2014.07.14,1.83672,1.84138,1.82828,1.83042,25898,0,62
289,2014.07.15,1.83055,1.84644,1.83007,1.84328,34035,0,62
290,2014.07.16,1.84331,1.85005,1.83625,1.84054,31648,0,62
291,2014.07.17,1.84053,1.84089,1.83561,1.83937,27510,0,62
292,2014.07.18,1.83938,1.84055,1.82776,1.83307,26834,0,62
293,2014.07.21,1.83486,1.83651,1.83037,1.83318,24846,0,62
